playlist_uri,artist,name,decade
https://open.spotify.com/playlist/2webFRRyZuTUdw9KrMKT63?si=08ee3c375cba4319,Dion & The Belmonts,Wonderful Girl,1930s
https://open.spotify.com/playlist/2webFRRyZuTUdw9KrMKT63?si=08ee3c375cba4319,Brenda Lee,Emotions,1930s
https://open.spotify.com/playlist/2webFRRyZuTUdw9KrMKT63?si=08ee3c375cba4319,Frank Sinatra,I've Got A Crush On You - Remastered 2006,1930s
https://open.spotify.com/playlist/2webFRRyZuTUdw9KrMKT63?si=08ee3c375cba4319,Frank Sinatra,Sunflower,1930s
https://open.spotify.com/playlist/2webFRRyZuTUdw9KrMKT63?si=08ee3c375cba4319,Al Bowlly,You're as Pretty as a Picture,1930s
https://open.spotify.com/playlist/2webFRRyZuTUdw9KrMKT63?si=08ee3c375cba4319,Dion & The Belmonts,A Teenager In Love,1930s
https://open.spotify.com/playlist/2webFRRyZuTUdw9KrMKT63?si=08ee3c375cba4319,Ella Fitzgerald,I've Got A Crush On You,1930s
https://open.spotify.com/playlist/2webFRRyZuTUdw9KrMKT63?si=08ee3c375cba4319,The Chordettes,Eddie My Love - 1956 #14 Billboard chart hit,1930s
https://open.spotify.com/playlist/2webFRRyZuTUdw9KrMKT63?si=08ee3c375cba4319,Nat King Cole Trio,I Miss You So,1930s
https://open.spotify.com/playlist/2webFRRyZuTUdw9KrMKT63?si=08ee3c375cba4319,The Mills Brothers,Nevertheless (I'm In Love With You) - 1958 version,1930s
https://open.spotify.com/playlist/2webFRRyZuTUdw9KrMKT63?si=08ee3c375cba4319,Doris Day,"It's Been a Long, Long Time",1930s
https://open.spotify.com/playlist/2webFRRyZuTUdw9KrMKT63?si=08ee3c375cba4319,The Fleetwoods,Mr. Blue,1930s
https://open.spotify.com/playlist/2webFRRyZuTUdw9KrMKT63?si=08ee3c375cba4319,Tommy Dorsey,I'll Never Smile Again,1930s
https://open.spotify.com/playlist/2webFRRyZuTUdw9KrMKT63?si=08ee3c375cba4319,The Pied Pipers,Dream - 1991 Digital Remaster,1930s
https://open.spotify.com/playlist/2webFRRyZuTUdw9KrMKT63?si=08ee3c375cba4319,Ella Fitzgerald,These Foolish Things (Remind Me Of You),1930s
https://open.spotify.com/playlist/2webFRRyZuTUdw9KrMKT63?si=08ee3c375cba4319,Dion & The Belmonts,I'm Through With Love,1930s
https://open.spotify.com/playlist/2webFRRyZuTUdw9KrMKT63?si=08ee3c375cba4319,Bobby Vinton,Laughing on the Outside (Crying on the Inside),1930s
https://open.spotify.com/playlist/2webFRRyZuTUdw9KrMKT63?si=08ee3c375cba4319,Ricky Nelson,I Will Follow You,1930s
https://open.spotify.com/playlist/2webFRRyZuTUdw9KrMKT63?si=08ee3c375cba4319,Bing Crosby,"It’s Been a Long, Long Time",1930s
https://open.spotify.com/playlist/1KTSHAsbCgSnZLMdXp52Ln?si=93366e637d9349ca,Frank Sinatra,I Don't Know Why,1940s
https://open.spotify.com/playlist/1KTSHAsbCgSnZLMdXp52Ln?si=93366e637d9349ca,Artie Shaw,Frenesi,1940s
https://open.spotify.com/playlist/1KTSHAsbCgSnZLMdXp52Ln?si=93366e637d9349ca,The Andrews Sisters,Rum & Coca Cola,1940s
https://open.spotify.com/playlist/1KTSHAsbCgSnZLMdXp52Ln?si=93366e637d9349ca,Frank Sinatra,There's No You (with The Bobby Tucker Singers),1940s
https://open.spotify.com/playlist/1KTSHAsbCgSnZLMdXp52Ln?si=93366e637d9349ca,Doris Day,Again (with The Mellomen),1940s
https://open.spotify.com/playlist/1KTSHAsbCgSnZLMdXp52Ln?si=93366e637d9349ca,Solisti e Orchestre del Cinema Italiano,"Amapola, Pt. 2",1940s
https://open.spotify.com/playlist/1KTSHAsbCgSnZLMdXp52Ln?si=93366e637d9349ca,Charlie Parker,Dancing In The Dark - With Studio Chatter,1940s
https://open.spotify.com/playlist/1KTSHAsbCgSnZLMdXp52Ln?si=93366e637d9349ca,Charlie Parker,I'm In The Mood For Love,1940s
https://open.spotify.com/playlist/1KTSHAsbCgSnZLMdXp52Ln?si=93366e637d9349ca,Frank Sinatra,I'll Never Smile Again,1940s
https://open.spotify.com/playlist/1KTSHAsbCgSnZLMdXp52Ln?si=93366e637d9349ca,Johnny Mercer,Candy,1940s
https://open.spotify.com/playlist/1KTSHAsbCgSnZLMdXp52Ln?si=93366e637d9349ca,Kitty Kallen,"It's Been a Long, Long Time (with Harry James & His Orchestra)",1940s
https://open.spotify.com/playlist/1KTSHAsbCgSnZLMdXp52Ln?si=93366e637d9349ca,Vera Lynn,We'll Meet Again,1940s
https://open.spotify.com/playlist/431BefAztO1PGCR4yd6PXL?si=231a737083dc4906,Nat King Cole,Unforgettable,1950s
https://open.spotify.com/playlist/431BefAztO1PGCR4yd6PXL?si=231a737083dc4906,Ruby Murray,I'll Come When You Call,1950s
https://open.spotify.com/playlist/431BefAztO1PGCR4yd6PXL?si=231a737083dc4906,The Mills Brothers,Nevertheless (I'm In Love With You) - Single Version,1950s
https://open.spotify.com/playlist/431BefAztO1PGCR4yd6PXL?si=231a737083dc4906,Kay Starr,If You Love Me (Really Love Me),1950s
https://open.spotify.com/playlist/431BefAztO1PGCR4yd6PXL?si=231a737083dc4906,Doris Day,Fly Me to the Moon (In Other Words),1950s
https://open.spotify.com/playlist/431BefAztO1PGCR4yd6PXL?si=231a737083dc4906,Doris Day,Dream a Little Dream of Me (with Paul Weston & His Music From Hollywood),1950s
https://open.spotify.com/playlist/431BefAztO1PGCR4yd6PXL?si=231a737083dc4906,Louis Armstrong,La Vie En Rose - Single Version,1950s
https://open.spotify.com/playlist/431BefAztO1PGCR4yd6PXL?si=231a737083dc4906,Frank Sinatra,The Way You Look Tonight,1950s
https://open.spotify.com/playlist/431BefAztO1PGCR4yd6PXL?si=231a737083dc4906,Nat King Cole,When I Fall In Love,1950s
https://open.spotify.com/playlist/431BefAztO1PGCR4yd6PXL?si=231a737083dc4906,The Andrews Sisters,"I Can Dream, Can't I?",1950s
https://open.spotify.com/playlist/431BefAztO1PGCR4yd6PXL?si=231a737083dc4906,Guy Mitchell,My Heart Cries For You,1950s
https://open.spotify.com/playlist/431BefAztO1PGCR4yd6PXL?si=231a737083dc4906,The Ames Brothers,"You, You, You",1950s
https://open.spotify.com/playlist/431BefAztO1PGCR4yd6PXL?si=231a737083dc4906,Doris Day,Secret Love,1950s
https://open.spotify.com/playlist/431BefAztO1PGCR4yd6PXL?si=231a737083dc4906,Eddie Fisher,I Need You Now - 2001 Remastered,1950s
https://open.spotify.com/playlist/431BefAztO1PGCR4yd6PXL?si=231a737083dc4906,Perry Como,No Other Love (with Henri René & His Orchestra and Chorus),1950s
https://open.spotify.com/playlist/431BefAztO1PGCR4yd6PXL?si=231a737083dc4906,Nat King Cole,Too Young,1950s
https://open.spotify.com/playlist/431BefAztO1PGCR4yd6PXL?si=231a737083dc4906,Nat King Cole,Love Letters,1950s
https://open.spotify.com/playlist/431BefAztO1PGCR4yd6PXL?si=231a737083dc4906,Nat King Cole,"Answer Me, My Love",1950s
https://open.spotify.com/playlist/431BefAztO1PGCR4yd6PXL?si=231a737083dc4906,Nat King Cole,Smile,1950s
https://open.spotify.com/playlist/431BefAztO1PGCR4yd6PXL?si=231a737083dc4906,Frank Sinatra,Come Fly With Me - Remastered 1998,1950s
https://open.spotify.com/playlist/431BefAztO1PGCR4yd6PXL?si=231a737083dc4906,Frank Sinatra,I've Got You Under My Skin,1950s
https://open.spotify.com/playlist/431BefAztO1PGCR4yd6PXL?si=231a737083dc4906,Frank Sinatra,P.S. I Love You - Remastered,1950s
https://open.spotify.com/playlist/431BefAztO1PGCR4yd6PXL?si=231a737083dc4906,Frank Sinatra,"You, My Love",1950s
https://open.spotify.com/playlist/431BefAztO1PGCR4yd6PXL?si=231a737083dc4906,Frank Sinatra,You'll Always Be The One I Love,1950s
https://open.spotify.com/playlist/431BefAztO1PGCR4yd6PXL?si=231a737083dc4906,Dean Martin,You're Nobody 'Til Somebody Loves You - Remastered/1997,1950s
https://open.spotify.com/playlist/431BefAztO1PGCR4yd6PXL?si=231a737083dc4906,Dean Martin,From the Bottom of My Heart,1950s
https://open.spotify.com/playlist/431BefAztO1PGCR4yd6PXL?si=231a737083dc4906,Dean Martin,I Can't Help Remembering You,1950s
https://open.spotify.com/playlist/431BefAztO1PGCR4yd6PXL?si=231a737083dc4906,Dean Martin,Have A Little Sympathy,1950s
https://open.spotify.com/playlist/431BefAztO1PGCR4yd6PXL?si=231a737083dc4906,Dean Martin,Hangin' Around With You,1950s
https://open.spotify.com/playlist/431BefAztO1PGCR4yd6PXL?si=231a737083dc4906,Dean Martin,I Love The Way You Say Goodnight,1950s
https://open.spotify.com/playlist/431BefAztO1PGCR4yd6PXL?si=231a737083dc4906,Doris Day,"My Darling, My Darling",1950s
https://open.spotify.com/playlist/431BefAztO1PGCR4yd6PXL?si=231a737083dc4906,Doris Day,When I Fall In Love,1950s
https://open.spotify.com/playlist/431BefAztO1PGCR4yd6PXL?si=231a737083dc4906,Doris Day,I'll Never Stop Loving You (with Percy Faith & His Orchestra) - Mono,1950s
https://open.spotify.com/playlist/431BefAztO1PGCR4yd6PXL?si=231a737083dc4906,Doris Day,My Romance,1950s
https://open.spotify.com/playlist/431BefAztO1PGCR4yd6PXL?si=231a737083dc4906,Frank Sinatra,My Way,1950s
https://open.spotify.com/playlist/431BefAztO1PGCR4yd6PXL?si=231a737083dc4906,Andy Williams,"Moon River (From ""Breakfast at Tiffany's"")",1950s
https://open.spotify.com/playlist/431BefAztO1PGCR4yd6PXL?si=231a737083dc4906,The Penguins,Earth Angel,1950s
https://open.spotify.com/playlist/431BefAztO1PGCR4yd6PXL?si=231a737083dc4906,Frank Sinatra,"Theme From New York, New York - 2008 Remastered",1950s
https://open.spotify.com/playlist/431BefAztO1PGCR4yd6PXL?si=231a737083dc4906,Max Steiner,As time goes by - Complete vocal by Dooley Wilson,1950s
https://open.spotify.com/playlist/431BefAztO1PGCR4yd6PXL?si=231a737083dc4906,Kitty Kallen,"It's Been a Long, Long Time (with Harry James & His Orchestra)",1950s
https://open.spotify.com/playlist/431BefAztO1PGCR4yd6PXL?si=231a737083dc4906,Harry James,All Or Nothing At All,1950s
https://open.spotify.com/playlist/431BefAztO1PGCR4yd6PXL?si=231a737083dc4906,Bobby Darin,Beyond the Sea,1950s
https://open.spotify.com/playlist/431BefAztO1PGCR4yd6PXL?si=231a737083dc4906,Sam Cooke,You Send Me,1950s
https://open.spotify.com/playlist/431BefAztO1PGCR4yd6PXL?si=231a737083dc4906,Sam Cooke,Nothing Can Change This Love,1950s
https://open.spotify.com/playlist/431BefAztO1PGCR4yd6PXL?si=231a737083dc4906,Johnny Mathis,Chances Are (with Ray Conniff & His Orchestra),1950s
https://open.spotify.com/playlist/431BefAztO1PGCR4yd6PXL?si=231a737083dc4906,Johnny Mathis,It's Not For Me To Say,1950s
https://open.spotify.com/playlist/431BefAztO1PGCR4yd6PXL?si=231a737083dc4906,Peggy Lee,Linger In My Arms A Little Longer Baby,1950s
https://open.spotify.com/playlist/431BefAztO1PGCR4yd6PXL?si=231a737083dc4906,Mel Tormé,You're Getting To Be A Habit With Me - Remastered,1950s
https://open.spotify.com/playlist/431BefAztO1PGCR4yd6PXL?si=231a737083dc4906,Billie Holiday,All of Me,1950s
https://open.spotify.com/playlist/431BefAztO1PGCR4yd6PXL?si=231a737083dc4906,Dean Martin,Blue Moon,1950s
https://open.spotify.com/playlist/431BefAztO1PGCR4yd6PXL?si=231a737083dc4906,Julie London,I'm In The Mood For Love,1950s
https://open.spotify.com/playlist/431BefAztO1PGCR4yd6PXL?si=231a737083dc4906,Ella Fitzgerald,I've Got A Crush On You,1950s
https://open.spotify.com/playlist/431BefAztO1PGCR4yd6PXL?si=231a737083dc4906,Jo Stafford,Some Enchanted Evening,1950s
https://open.spotify.com/playlist/431BefAztO1PGCR4yd6PXL?si=231a737083dc4906,Jo Stafford,The Things We Did Last Summer - Remastered 1991,1950s
https://open.spotify.com/playlist/431BefAztO1PGCR4yd6PXL?si=231a737083dc4906,Jo Stafford,I Never Loved Anyone - Remastered 1991,1950s
https://open.spotify.com/playlist/431BefAztO1PGCR4yd6PXL?si=231a737083dc4906,Ella Fitzgerald,But Not For Me,1950s
https://open.spotify.com/playlist/431BefAztO1PGCR4yd6PXL?si=231a737083dc4906,The Mills Brothers,You Always Hurt The One You Love,1950s
https://open.spotify.com/playlist/431BefAztO1PGCR4yd6PXL?si=231a737083dc4906,Frank Sinatra,Try A Little Tenderness - 2020 Mix,1950s
https://open.spotify.com/playlist/431BefAztO1PGCR4yd6PXL?si=231a737083dc4906,Dean Martin,Everybody Loves Somebody,1950s
https://open.spotify.com/playlist/431BefAztO1PGCR4yd6PXL?si=231a737083dc4906,Eartha Kitt,"Smoke Gets In Your Eyes (From ""Roberta"")",1950s
https://open.spotify.com/playlist/431BefAztO1PGCR4yd6PXL?si=231a737083dc4906,Doris Day,Again (with The Mellomen),1950s
https://open.spotify.com/playlist/431BefAztO1PGCR4yd6PXL?si=231a737083dc4906,Ella Fitzgerald,Cheek To Cheek,1950s
https://open.spotify.com/playlist/37i9dQZF1DWYUCqLrWKr4p?si=9231af5a094b4d58,Ben E. King,Stand by Me,1960s
https://open.spotify.com/playlist/37i9dQZF1DWYUCqLrWKr4p?si=9231af5a094b4d58,The Temptations,My Girl,1960s
https://open.spotify.com/playlist/37i9dQZF1DWYUCqLrWKr4p?si=9231af5a094b4d58,Etta James,At Last,1960s
https://open.spotify.com/playlist/37i9dQZF1DWYUCqLrWKr4p?si=9231af5a094b4d58,The Turtles,Happy Together,1960s
https://open.spotify.com/playlist/37i9dQZF1DWYUCqLrWKr4p?si=9231af5a094b4d58,The Righteous Brothers,Unchained Melody,1960s
https://open.spotify.com/playlist/37i9dQZF1DWYUCqLrWKr4p?si=9231af5a094b4d58,Nat King Cole,L-O-V-E,1960s
https://open.spotify.com/playlist/37i9dQZF1DWYUCqLrWKr4p?si=9231af5a094b4d58,The Mamas & The Papas,Dream A Little Dream Of Me,1960s
https://open.spotify.com/playlist/37i9dQZF1DWYUCqLrWKr4p?si=9231af5a094b4d58,Frankie Valli,Can't Take My Eyes off You,1960s
https://open.spotify.com/playlist/37i9dQZF1DWYUCqLrWKr4p?si=9231af5a094b4d58,Frank Sinatra,Strangers In The Night,1960s
https://open.spotify.com/playlist/37i9dQZF1DWYUCqLrWKr4p?si=9231af5a094b4d58,Aretha Franklin,(You Make Me Feel Like) A Natural Woman,1960s
https://open.spotify.com/playlist/37i9dQZF1DWYUCqLrWKr4p?si=9231af5a094b4d58,Bee Gees,To Love Somebody,1960s
https://open.spotify.com/playlist/37i9dQZF1DWYUCqLrWKr4p?si=9231af5a094b4d58,The Ronettes,Be My Baby,1960s
https://open.spotify.com/playlist/37i9dQZF1DWYUCqLrWKr4p?si=9231af5a094b4d58,Percy Sledge,When a Man Loves a Woman,1960s
https://open.spotify.com/playlist/37i9dQZF1DWYUCqLrWKr4p?si=9231af5a094b4d58,The Drifters,Under the Boardwalk,1960s
https://open.spotify.com/playlist/37i9dQZF1DWYUCqLrWKr4p?si=9231af5a094b4d58,The Everly Brothers,All I Have to Do Is Dream,1960s
https://open.spotify.com/playlist/37i9dQZF1DWYUCqLrWKr4p?si=9231af5a094b4d58,Sam Cooke,Bring It On Home to Me,1960s
https://open.spotify.com/playlist/37i9dQZF1DWYUCqLrWKr4p?si=9231af5a094b4d58,Stevie Wonder,My Cherie Amour,1960s
https://open.spotify.com/playlist/37i9dQZF1DWYUCqLrWKr4p?si=9231af5a094b4d58,The Archies,"Sugar, Sugar",1960s
https://open.spotify.com/playlist/37i9dQZF1DWYUCqLrWKr4p?si=9231af5a094b4d58,The Shirelles,Will You Love Me Tomorrow,1960s
https://open.spotify.com/playlist/37i9dQZF1DWYUCqLrWKr4p?si=9231af5a094b4d58,Four Tops,Baby I Need Your Loving,1960s
https://open.spotify.com/playlist/37i9dQZF1DWYUCqLrWKr4p?si=9231af5a094b4d58,Etta James,Something's Got A Hold On Me,1960s
https://open.spotify.com/playlist/37i9dQZF1DWYUCqLrWKr4p?si=9231af5a094b4d58,Aretha Franklin,You Send Me,1960s
https://open.spotify.com/playlist/37i9dQZF1DWYUCqLrWKr4p?si=9231af5a094b4d58,Jackie Wilson,(Your Love Keeps Lifting Me) Higher & Higher,1960s
https://open.spotify.com/playlist/37i9dQZF1DWYUCqLrWKr4p?si=9231af5a094b4d58,The Drifters,Save the Last Dance for Me,1960s
https://open.spotify.com/playlist/37i9dQZF1DWYUCqLrWKr4p?si=9231af5a094b4d58,Roberta Flack,The First Time Ever I Saw Your Face,1960s
https://open.spotify.com/playlist/37i9dQZF1DWYUCqLrWKr4p?si=9231af5a094b4d58,The Mamas & The Papas,Dedicated To The One I Love,1960s
https://open.spotify.com/playlist/37i9dQZF1DWYUCqLrWKr4p?si=9231af5a094b4d58,Marvin Gaye,It Takes Two,1960s
https://open.spotify.com/playlist/37i9dQZF1DWYUCqLrWKr4p?si=9231af5a094b4d58,Etta James,I Just Want To Make Love To You - Single Version,1960s
https://open.spotify.com/playlist/37i9dQZF1DWYUCqLrWKr4p?si=9231af5a094b4d58,The Chiffons,One Fine Day,1960s
https://open.spotify.com/playlist/37i9dQZF1DWYUCqLrWKr4p?si=9231af5a094b4d58,The Righteous Brothers,You've Lost That Lovin' Feelin' - Single Version,1960s
https://open.spotify.com/playlist/37i9dQZF1DWYUCqLrWKr4p?si=9231af5a094b4d58,Maurice Williams & The Zodiacs,Stay - Rerecorded,1960s
https://open.spotify.com/playlist/37i9dQZF1DWYUCqLrWKr4p?si=9231af5a094b4d58,Frank Sinatra,Fly Me To The Moon (In Other Words),1960s
https://open.spotify.com/playlist/37i9dQZF1DWYUCqLrWKr4p?si=9231af5a094b4d58,Sam Cooke,Nothing Can Change This Love,1960s
https://open.spotify.com/playlist/37i9dQZF1DWYUCqLrWKr4p?si=9231af5a094b4d58,Bee Gees,Words,1960s
https://open.spotify.com/playlist/37i9dQZF1DWYUCqLrWKr4p?si=9231af5a094b4d58,Four Tops,"I Can't Help Myself (Sugar Pie, Honey Bunch)",1960s
https://open.spotify.com/playlist/37i9dQZF1DWYUCqLrWKr4p?si=9231af5a094b4d58,The Delfonics,La-La Means I Love You,1960s
https://open.spotify.com/playlist/37i9dQZF1DWYUCqLrWKr4p?si=9231af5a094b4d58,Marvin Gaye,You're All I Need To Get By,1960s
https://open.spotify.com/playlist/37i9dQZF1DWYUCqLrWKr4p?si=9231af5a094b4d58,The Dixie Cups,Chapel Of Love,1960s
https://open.spotify.com/playlist/37i9dQZF1DWYUCqLrWKr4p?si=9231af5a094b4d58,The Chiffons,He's So Fine - Remastered 2000,1960s
https://open.spotify.com/playlist/37i9dQZF1DWYUCqLrWKr4p?si=9231af5a094b4d58,Sonny & Cher,I Got You Babe,1960s
https://open.spotify.com/playlist/37i9dQZF1DWYUCqLrWKr4p?si=9231af5a094b4d58,Jackie Wilson,I Get The Sweetest Feeling,1960s
https://open.spotify.com/playlist/37i9dQZF1DWYUCqLrWKr4p?si=9231af5a094b4d58,Ricky Nelson,I Will Follow You,1960s
https://open.spotify.com/playlist/37i9dQZF1DWYUCqLrWKr4p?si=9231af5a094b4d58,Marvin Gaye,How Sweet It Is (To Be Loved By You),1960s
https://open.spotify.com/playlist/37i9dQZF1DWYUCqLrWKr4p?si=9231af5a094b4d58,The Drifters,Saturday Night at the Movies,1960s
https://open.spotify.com/playlist/37i9dQZF1DWYUCqLrWKr4p?si=9231af5a094b4d58,Erma Franklin,Piece of My Heart,1960s
https://open.spotify.com/playlist/37i9dQZF1DWYUCqLrWKr4p?si=9231af5a094b4d58,Peggy Lee,Till There Was You - Remastered,1960s
https://open.spotify.com/playlist/37i9dQZF1DWYUCqLrWKr4p?si=9231af5a094b4d58,Aretha Franklin,I Never Loved a Man (The Way I Love You),1960s
https://open.spotify.com/playlist/37i9dQZF1DWYUCqLrWKr4p?si=9231af5a094b4d58,Bobby Vinton,Blue Velvet,1960s
https://open.spotify.com/playlist/37i9dQZF1DWYUCqLrWKr4p?si=9231af5a094b4d58,Al Martino,Spanish Eyes,1960s
https://open.spotify.com/playlist/37i9dQZF1DWYUCqLrWKr4p?si=9231af5a094b4d58,Diana Ross & The Supremes,Someday We'll Be Together,1960s
https://open.spotify.com/playlist/37i9dQZF1DWYUCqLrWKr4p?si=9231af5a094b4d58,Patsy Cline,You Belong To Me,1960s
https://open.spotify.com/playlist/37i9dQZF1DWYUCqLrWKr4p?si=9231af5a094b4d58,The Drifters,This Magic Moment,1960s
https://open.spotify.com/playlist/37i9dQZF1DWYUCqLrWKr4p?si=9231af5a094b4d58,Elvis Presley,Can't Help Falling In Love - with The Royal Philharmonic Orchestra,1960s
https://open.spotify.com/playlist/37i9dQZF1DWYUCqLrWKr4p?si=9231af5a094b4d58,Dinah Washington,Mad About The Boy,1960s
https://open.spotify.com/playlist/37i9dQZF1DWYUCqLrWKr4p?si=9231af5a094b4d58,Jay & The Americans,This Magic Moment,1960s
https://open.spotify.com/playlist/37i9dQZF1DWYUCqLrWKr4p?si=9231af5a094b4d58,Mary Wells,My Guy - Single Version,1960s
https://open.spotify.com/playlist/37i9dQZF1DWYUCqLrWKr4p?si=9231af5a094b4d58,Betty Everett,It's In The Kiss (The Shoop Shoop Song),1960s
https://open.spotify.com/playlist/37i9dQZF1DWYUCqLrWKr4p?si=9231af5a094b4d58,Diana Ross & The Supremes,I'm Gonna Make You Love Me,1960s
